frame,sample_id,timestamp_s,gt_state,ego_speed_kph,tcp_speed_0_0p6_kph,tcp_speed_0p6_1p0_kph,tcp_speed_1p0_1p6_kph,tcp_speed_1p6_2p0_kph,filtered_mpc_entry_speed_kph,ade_m,fde_2s_m,gt_accel,pred_accel,gt_steer,pred_steer
134,134,69.080551679,DRIVE,45.093627548217775,44.428295,43.15815,42.31826,42.36274,44.61819218576438,0.07999572157859802,0.11884410679340363,0.010449132,0.029810667,-0.10889052,-0.23294818
135,135,69.580551679,DRIVE,44.35089168548584,43.129124,42.27471,41.7555,41.7744,44.0970184784861,0.1632174551486969,0.30906400084495544,-0.014308392,0.028389454,-0.12420507,-0.12979555
136,136,70.080551679,DRIVE,43.17855606079102,42.487667,41.822292,42.09042,42.72341,43.533745490325046,0.15486696362495422,0.25428256392478943,-0.023999441,0.031373143,-0.1280809,-0.14478868
137,137,70.580551679,DRIVE,42.308199405670166,42.66157,42.592976,42.400204,42.742386,43.22848539573765,0.2243960201740265,0.3690667152404785,0.06375008,0.07779336,-0.09702295,-0.097688735
138,138,71.080551679,DRIVE,42.18961400985718,42.45428,42.12452,41.924183,41.756157,42.95751433993211,0.13171064853668213,0.2611769437789917,0.12836134,0.10397589,-0.075054675,-0.07692087
139,139,71.580551679,DRIVE,42.45657148361206,41.97085,41.174843,40.802155,40.95735,42.61218288586676,0.07737811654806137,0.08985356241464615,0.052272007,0.06135094,-0.07702297,-0.12236875
140,140,72.080551679,DRIVE,42.15244245529175,41.25634,40.66846,40.48255,41.00762,42.137637885212804,0.07606276869773865,0.13204489648342133,0.0,0.025048971,-0.08585845,-0.18586898
141,141,72.580551679,DRIVE,40.99697256088257,40.538986,39.984043,40.44139,40.972404,41.57811033156508,0.18426872789859772,0.2796463966369629,-0.06731912,0.05211842,-0.12932931,-0.19682759
142,142,73.080551679,DRIVE,40.02791662216187,40.453712,40.118988,40.935402,41.393604,41.18457134472873,0.2850549817085266,0.4018321931362152,0.17622975,0.20095336,-0.086104505,-0.117696345
143,143,73.580551679,DRIVE,40.44071760177612,40.78125,40.864113,41.49111,41.4491,41.04340887407368,0.1676289439201355,0.308430939912796,0.089139245,0.20419192,-0.06258234,-0.10031265
144,144,74.080551679,DRIVE,40.933946228027345,41.74387,42.20033,43.276386,43.61952,41.288570992757265,0.13538259267807007,0.1329587996006012,0.2537117,0.18562353,-0.07701834,-0.07371163
145,145,74.580551679,DRIVE,41.885783672332764,43.006798,43.32189,44.58623,45.034164,41.8899506390056,0.4178728759288788,0.539253830909729,0.22585958,0.40522754,-0.048538845,-0.0803498
146,146,75.080551679,DRIVE,42.552170562744145,43.28044,43.74595,43.92331,44.05964,42.37662329941736,0.26983538269996643,0.3024155795574188,0.16904068,0.3593372,-0.039206658,-0.028005123
147,147,75.580551679,DRIVE,43.21044902801514,43.429688,43.844257,43.981792,44.15765,42.745196570707705,0.20698761940002441,0.17671100795269012,0.18442334,0.109755516,0.024113884,0.008844376
148,148,76.080551679,DRIVE,43.85810852050781,43.922913,43.66413,42.375637,41.790985,43.157397714197316,0.23597459495067596,0.386854350566864,0.1447306,0.07340598,0.030981418,0.0064743757
149,149,76.580551679,DRIVE,44.15861206054688,43.975166,42.618687,40.565037,38.773697,43.44361726056614,0.1493116021156311,0.14056815207004547,0.061919574,0.06922376,0.007951882,-0.0043433905
150,150,77.080551679,DRIVE,43.85111503601075,43.164406,41.818344,39.649467,38.441525,43.34589392490388,0.326602041721344,0.5915912389755249,0.0,0.07243168,-0.011413469,-0.010930598
151,151,77.580551679,DRIVE,42.61293096542359,40.84322,38.90058,36.29378,34.32432,42.469957966165545,0.16302090883255005,0.21682411432266235,-0.07633525,-0.00026595592,-0.01839527,-0.0103574395
152,152,78.080551679,DRIVE,40.37369756698609,37.482723,34.77037,31.07831,28.336088,40.72442647820902,0.4385931193828583,1.0112097263336182,-0.12424051,-0.07929742,-0.00030850834,0.0046664476
153,153,78.580551679,DRIVE,37.12301473617554,35.18357,34.20833,31.35983,29.533436,38.785127279500415,0.1825631558895111,0.4769141972064972,-0.16189359,-0.046529353,0.015278699,0.007966518
154,154,79.080551679,DRIVE,34.55158052444458,33.09933,32.492393,30.012722,28.85111,36.79509868092454,0.37083154916763306,0.7537649273872375,-0.07390662,0.041332364,0.01722101,0.0003736019
155,155,79.580551679,DRIVE,33.12103185653687,32.536316,31.973928,30.72062,29.665936,35.304524847404416,0.08075632154941559,0.16483695805072784,-0.025454316,0.08020759,0.0014613542,-0.010687053
156,156,80.080551679,DRIVE,32.23037710189819,32.069202,30.797832,29.71273,28.205393,34.1721629334972,0.11717038601636887,0.222315713763237,0.0,0.03149891,-0.042314813,-0.04254639
157,157,80.580551679,DRIVE,31.52376480102539,31.32604,29.274292,28.614874,27.499384,33.17602053461132,0.08376613259315491,0.12768638134002686,0.0,-0.02967149,-0.1029202,-0.10779315
158,158,81.080551679,DRIVE,30.62137613296509,30.54079,28.75167,27.6876,26.551329,32.25369004274882,0.16161148250102997,0.16006624698638916,0.0,-0.04422617,-0.21470042,-0.21968907
159,159,81.580551679,DRIVE,29.49070272445679,28.253365,28.059502,27.86221,27.606232,30.853576258347037,0.18607506155967712,0.2543772757053375,0.008458477,-0.03412199,-0.2676463,-0.28318322
160,160,82.080551679,DRIVE,28.23114938735962,25.989765,26.05479,26.509583,26.904549,29.151242643487095,0.46423977613449097,0.6566479802131653,0.0,0.0067224503,-0.31141108,-0.2753908
161,161,82.580551679,DRIVE,27.12065305709839,26.39809,26.714872,27.035393,27.404882,28.18763981245912,0.15268898010253906,0.18418298661708832,-0.0067201885,0.084662676,-0.21955796,-0.110982776
162,162,83.080551679,DRIVE,26.77996530532837,26.253122,27.2846,26.772863,25.758572,27.510559160798014,0.142923504114151,0.1732473373413086,0.08858925,0.21776533,-0.010297513,0.012774587
163,163,83.580551679,DRIVE,27.003826332092284,27.123627,25.769653,23.319185,21.551735,27.375132936177643,0.4081098437309265,0.7233679294586182,0.08071979,0.09696245,0.08891482,-0.018802404
164,164,84.080551679,DRIVE,27.186323833465575,27.373146,25.235554,22.521717,21.259512,27.374437929053798,0.115742526948452,0.2581482529640198,0.043996993,0.049493313,-0.024626233,-0.07752377
165,165,84.580551679,DRIVE,26.828574657440186,25.695791,23.242826,22.308521,22.236462,26.786911990005574,0.09981024265289307,0.2651742696762085,0.0,0.0005863905,-0.22083244,-0.4767688
166,166,85.080551679,DRIVE,24.93635301589966,21.992493,21.73218,21.925905,22.460003,25.10886549705587,0.31465888023376465,0.48749247193336487,-0.069006875,-0.035396993,-0.44289798,-0.4495442
167,167,85.580551679,DRIVE,22.260104084014895,21.215002,21.965578,23.630976,24.72132,23.74601362785011,0.38333362340927124,0.6422567367553711,0.08649208,0.017495036,-0.43901882,-0.5419365
168,168,86.080551679,DRIVE,22.840146160125734,22.379135,22.557783,25.18867,25.950647,23.267606688302767,0.23206178843975067,0.148729145526886,0.20728754,0.1209712,-0.20686266,-0.3514856
169,169,86.580551679,DRIVE,23.685472011566162,23.511452,24.226013,25.409863,24.680353,23.352952850357003,0.22037552297115326,0.2505888342857361,0.17878368,0.19636273,-0.020770315,-0.008777738
170,170,87.080551679,DRIVE,24.374971389770508,24.703588,25.812449,27.416487,26.392769,23.82567572327649,0.18515710532665253,0.24060966074466705,0.15848167,0.2554568,0.06975593,0.21505415
171,171,87.580551679,DRIVE,24.95014171600342,25.078535,25.49164,25.903526,24.68648,24.264176765143144,0.1814398467540741,0.34115955233573914,0.1441397,0.16135514,0.059862882,0.0045831203
172,172,88.080551679,DRIVE,25.56525421142578,25.993404,26.26245,26.259869,24.686172,24.869406700321562,0.10328452289104462,0.34556055068969727,0.12360536,0.10746372,0.027217943,-0.018447995
173,173,88.580551679,DRIVE,26.035898208618164,26.42772,27.057293,28.44475,28.107796,25.414816513183258,0.18073923885822296,0.3886583745479584,0.10797938,0.12282097,-0.009484075,-0.044749618
174,174,89.080551679,DRIVE,26.437464809417726,26.26945,26.607206,26.853125,26.346287,25.713938366015405,0.16404573619365692,0.31707924604415894,0.0967705,0.0907408,-0.024761736,-0.02091217
175,175,89.580551679,DRIVE,26.736191654205324,26.125343,26.813278,27.827154,27.600626,25.85793036790269,0.2132166475057602,0.17082752287387848,0.08800622,0.114503026,-0.02478063,-0.024808407
176,176,90.080551679,DRIVE,27.00708875656128,26.987541,27.326895,28.133139,28.12966,26.253294625992826,0.08866161853075027,0.1284489929676056,0.08023704,0.16013241,-0.016071219,-0.026633501
177,177,90.580551679,DRIVE,27.222331523895264,26.792688,27.254389,27.85208,27.217499,26.442082903608597,0.12242966890335083,0.08434437215328217,0.0742924,0.11333048,-0.0016316309,-0.022605002
178,178,91.080551679,DRIVE,27.412126350402833,27.282827,27.705873,28.033777,27.14127,26.736343536164558,0.09074224531650543,0.058693233877420425,0.06915728,0.11738098,0.0121524725,-0.005544424
179,179,91.580551679,DRIVE,27.594551753997802,27.097479,27.637596,28.410809,28.26751,26.862741168837772,0.08113706111907959,0.07810637354850769,0.064483576,0.08164024,0.010921082,-0.014551461
180,180,92.080551679,DRIVE,27.746384525299074,27.265587,27.647568,28.027802,27.726679,27.003737425332933,0.09617389738559723,0.09742890298366547,0.060271893,0.06685424,0.0013908325,-0.0139452815
181,181,92.580551679,DRIVE,27.90140504837036,26.969042,27.30786,27.936039,27.908693,26.991594232014503,0.4092814028263092,0.4974120855331421,0.056302335,0.08119416,-0.013633199,-0.018963754
182,182,93.080551679,DRIVE,28.033014392852785,27.486725,27.727545,28.349915,28.246555,27.164890083054303,0.18837374448776245,0.21597422659397125,0.05265589,0.06739533,-0.020705428,-0.012834907
183,183,93.580551679,DRIVE,28.150338077545168,27.461796,27.973425,28.593895,28.633007,27.268807353423774,0.16250061988830566,0.3085179924964905,0.049430985,0.066765904,-0.015911806,-0.012798369
184,184,94.080551679,DRIVE,28.251892948150637,27.934145,28.959562,29.710281,30.574621,27.501675587296862,0.09725701808929443,0.14869655668735504,0.04645817,0.14742851,-0.019162107,-0.021046102
185,185,94.580551679,DRIVE,28.31784439086914,28.440996,29.864138,30.467594,31.471878,27.83043772450114,0.0950821042060852,0.18952980637550354,0.044505917,0.13606954,-0.014360167,-0.015377998
186,186,95.080551679,DRIVE,28.926331615448,29.780756,31.317572,31.721298,32.712143,28.513049253286578,0.08627419173717499,0.12029144167900085,0.30555302,0.24313414,-0.011455733,-0.0135217905
187,187,95.580551679,DRIVE,30.187790393829346,31.101665,32.472736,32.49627,33.178265,29.41906533906865,0.09665122628211975,0.10342895239591599,0.26989567,0.31476605,-0.01572251,-0.014419854
188,188,96.080551679,DRIVE,31.322261810302734,32.346928,33.28872,33.338783,33.68472,30.443817679440034,0.15449649095535278,0.19621114432811737,0.23886663,0.25674713,-0.045848697,-0.020004094
189,189,96.580551679,DRIVE,32.20355672836304,32.956272,33.470673,33.734722,34.108162,31.323176735471474,0.12619969248771667,0.1938318908214569,0.21163826,0.14225566,-0.06832265,-0.03753203
190,190,97.080551679,DRIVE,32.948074436187746,33.33938,33.977528,34.154892,34.521664,32.028847570012026,0.05380312353372574,0.047255780547857285,0.19105422,0.08358765,-0.1003872,-0.06901592
191,191,97.580551679,DRIVE,33.570105743408206,33.9499,34.178474,34.223763,34.374115,32.701217007849124,0.08682213723659515,0.08829665929079056,0.17378819,0.10227752,-0.11465045,-0.076842666
192,192,98.080551679,DRIVE,34.06871337890625,33.987133,34.15472,34.2208,34.48938,33.151287614245,0.13275760412216187,0.2261834293603897,0.15834478,0.09778154,-0.080422126,-0.071424484
193,193,98.580551679,DRIVE,34.530301380157475,33.777325,34.055622,34.290047,34.835285,33.37040071955344,0.2780444025993347,0.31039226055145264,0.11281374,0.08686137,-0.10519463,-0.12302971
194,194,99.080551679,DRIVE,34.54072980880738,33.568684,33.21157,34.455475,35.331543,33.43980000323219,0.19297340512275696,0.23484095931053162,0.031115644,0.032882214,-0.18358952,-0.13263422
195,195,99.580551679,DRIVE,34.09698858261108,34.00765,34.508133,35.068638,35.76607,33.638547499964695,0.10741175711154938,0.1639820784330368,0.07558942,0.11789191,-0.1311991,-0.113805115
196,196,100.080551679,DRIVE,34.54379653930664,35.55338,35.80541,36.27171,36.730072,34.308738278541504,0.2550940215587616,0.34939661622047424,0.14851664,0.2576226,-0.055823315,-0.064701974
197,197,100.580551679,DRIVE,35.152772998809816,35.73328,35.742844,35.655083,35.699802,34.80732767768284,0.09847506880760193,0.1518421471118927,0.13306327,0.33112097,-0.043463193,-0.027395427
198,198,101.080551679,DRIVE,35.60789794921875,35.315975,35.125866,35.4018,35.745884,34.985355107803414,0.28260964155197144,0.3999632000923157,0.119618304,0.08830428,-0.076344475,-0.12555903
199,199,101.580551679,DRIVE,35.88233041763306,35.787422,35.76048,36.165787,36.53587,35.26607831610494,0.18381808698177338,0.24068449437618256,0.11091343,0.06970763,-0.12593666,-0.24245107
200,200,102.080551679,DRIVE,36.07554216384888,35.917725,35.93179,36.76444,37.338783,35.49415505280708,0.08877846598625183,0.052445732057094574,0.104498774,0.081071496,-0.12189754,-0.1620028
201,201,102.580551679,DRIVE,36.280366802215575,36.443718,36.79501,37.00996,37.539307,35.82650300371547,0.20549069344997406,0.30732935667037964,0.09975943,0.17164552,-0.07064308,-0.07298094
202,202,103.080551679,DRIVE,36.57337989807129,36.603405,36.91011,37.09515,37.632435,36.09841936955983,0.07762544602155685,0.10357100516557693,0.09175721,0.11674857,-0.03225756,-0.063679576
203,203,103.580551679,DRIVE,36.89793062210083,36.842026,37.09038,37.207996,37.547077,36.35868187213528,0.1724262833595276,0.2739242613315582,0.08420194,0.103443265,-0.049484067,-0.087729216
204,204,104.080551679,DRIVE,37.148565673828124,37.18981,37.707726,37.589848,38.09718,36.64957758120678,0.07121352851390839,0.13399949669837952,0.07632109,0.08521223,-0.048172828,-0.122974515
205,205,104.580551679,DRIVE,37.327082347869876,37.29203,37.3681,38.065853,38.335217,36.874435911335425,0.1407679319381714,0.17555877566337585,0.07105929,0.055336118,-0.05876558,-0.110290885
206,206,105.080551679,DRIVE,37.47039728164673,37.349174,37.252792,38.19389,38.393723,37.04059495125475,0.06598084419965744,0.15745247900485992,0.06684925,0.028632283,-0.06295509,-0.07686728
207,207,105.580551679,DRIVE,37.560169315338136,37.22774,37.288635,37.786842,37.93628,37.10609668688248,0.1232527494430542,0.14813454449176788,0.06436136,0.0451802,-0.054559965,-0.092059314
208,208,106.080551679,DRIVE,37.676313686370854,37.961178,37.772877,38.727146,38.90725,37.405375753120346,0.3162606954574585,0.5332475900650024,0.061885964,0.06454551,-0.047103822,-0.063434124
209,209,106.580551679,DRIVE,37.800769901275636,37.625206,37.23825,37.851715,37.86895,37.48231687136416,0.32010382413864136,0.5455877780914307,0.058418844,0.04396987,-0.033653695,-0.014037371
210,210,107.080551679,DRIVE,37.88402738571167,37.501728,37.584095,37.828243,37.602676,37.48911078663817,0.14410856366157532,0.15399269759655,0.0558466,0.074125886,-0.03023545,-0.009203017
211,211,107.580551679,DRIVE,37.93918218612671,38.096886,38.29717,37.823982,37.242336,37.70183173268933,0.20339545607566833,0.3178394138813019,0.05430127,0.104501724,-0.008332577,0.00073468685
212,212,108.080551679,DRIVE,37.962044906616214,38.142807,38.230644,37.246887,37.088512,37.856173345669454,0.22178946435451508,0.30703192949295044,0.053303506,0.070394516,0.06506627,0.015742421
213,213,108.580551679,DRIVE,37.906107330322264,37.643017,38.08377,37.070217,39.05594,37.78156936108651,0.3284226655960083,0.5535252690315247,0.068132006,-0.013139129,0.14426205,0.1540544
214,214,109.080551679,DRIVE,37.687972927093504,37.887363,39.712746,39.950737,41.18008,37.81859795412151,0.21483226120471954,0.47766268253326416,0.150228,0.055470824,0.1249969,0.016237974
215,215,109.580551679,DRIVE,38.506050968170165,38.952953,40.084583,40.42174,40.09154,38.215622338697045,0.2240428924560547,0.29936346411705017,0.24377544,0.18946838,0.065219305,-0.005214274
216,216,110.080551679,DRIVE,39.16379384994507,39.2823,38.98408,38.804493,37.825905,38.5889593182793,0.11107739806175232,0.13548573851585388,0.19504677,0.12751877,0.016274152,-0.022149086
217,217,110.580551679,DRIVE,39.71726789474487,39.758636,38.539562,38.31561,36.82785,38.99834605596602,0.08062352240085602,0.04081590473651886,0.09392047,0.06637025,-0.031177823,-0.058470607
218,218,111.080551679,DRIVE,39.69234266281128,39.13858,38.00742,37.48866,37.89991,39.047428316199685,0.13965746760368347,0.06663524359464645,0.021251326,0.08018386,-0.067910105,-0.05547422
219,219,111.580551679,DRIVE,38.83632316589355,37.2674,36.80282,39.033394,40.882004,38.424418398052985,0.2564696669578552,0.26006731390953064,-0.012198732,0.016907096,-0.12466715,-0.11360836
220,220,112.080551679,DRIVE,36.8032585144043,36.398514,39.9056,43.89303,47.40653,37.71535232067292,0.423983097076416,0.7338505983352661,-0.0076135555,0.104599595,-0.1379787,-0.21699184
221,221,112.580551679,DRIVE,36.85900297164917,37.530148,44.831146,49.848545,56.814945,37.65053091883779,0.485292911529541,1.002713680267334,0.43238646,0.76600385,-0.066499986,-0.09503281
222,222,113.080551679,DRIVE,39.34134492874146,42.587326,50.1272,54.53908,61.500298,39.378409481705006,0.40684622526168823,0.45732030272483826,0.6144162,0.9222461,0.010134132,0.008283973
223,223,113.580551679,DRIVE,44.20647983551026,47.816177,55.431477,60.565304,67.78299,42.33162810845127,0.138042613863945,0.161484494805336,1.0,0.9617549,0.04929506,0.011721134
224,224,114.080551679,DRIVE,50.393674278259276,53.912277,62.035995,67.14893,74.30046,46.38485543159562,0.2482011467218399,0.5515804290771484,1.0,0.9735582,0.01522204,-0.014107406
225,225,114.580551679,DRIVE,56.66834392547607,60.15522,67.082466,72.347046,77.983574,51.20448330867436,0.4328092336654663,0.509874165058136,1.0,0.8926053,-0.022705754,-0.014041722
226,226,115.080551679,DRIVE,63.51043853759766,66.51,71.49172,76.431076,80.45651,56.561414631290184,0.2256411910057068,0.287326842546463,1.0,0.8597683,-0.014697401,0.0036925077
227,227,115.580551679,DRIVE,68.81052646636964,70.979935,74.814026,79.41494,82.969795,61.60789852187427,0.25396937131881714,0.41791677474975586,0.8513612,0.75664175,0.00016221515,0.008534312
228,228,116.080551679,DRIVE,73.21904811859132,75.984726,77.8389,81.001595,82.68759,66.63978865652786,0.1804729402065277,0.16274800896644592,0.7228037,0.85457706,0.012486701,0.015306115
229,229,116.580551679,DRIVE,76.40976104736329,77.86601,80.08651,83.82639,86.0748,70.56896702737787,0.23134522140026093,0.4502682685852051,0.6294981,0.7925452,0.0075568943,0.0009871721
230,230,117.080551679,DRIVE,78.97879028320312,80.18778,81.74104,84.7842,86.099205,73.93555183439717,0.1588694453239441,0.10976908355951309,0.55780005,0.44300842,-0.0032111914,0.0052952766
231,231,117.580551679,DRIVE,81.2652322769165,82.48204,83.47751,85.60981,86.34912,76.92682336826148,0.1940549910068512,0.39434149861335754,0.5006773,0.3730657,-0.0030987274,0.008911252
232,232,118.080551679,DRIVE,83.25903453826905,84.2506,85.29756,87.296745,88.040535,79.49014774430161,0.2216366082429886,0.36369919776916504,0.44613463,0.35856795,0.004316879,0.0063340664
233,233,118.580551679,DRIVE,84.90108718872071,85.72117,86.95449,88.73217,90.04258,81.67100501511929,0.7174234986305237,1.8557218313217163,0.40144902,0.24911892,-0.001795477,-0.013117313
234,234,119.080551679,DRIVE,86.23277435302735,86.71936,88.302826,89.85781,90.87054,83.43793125207608,1.2630488872528076,2.381147623062134,0.36611912,0.2654295,-0.007915139,-0.0063380003
235,235,119.580551679,DRIVE,87.49181785583497,87.9567,89.16401,90.762054,91.6882,85.0195030311346,1.8516385555267334,2.574669599533081,0.33021396,0.30742383,-0.0018025653,-0.0032759905
236,236,120.080551679,DRIVE,88.4064193725586,89.20542,90.07124,90.376915,90.84489,86.48457661318183,2.0820136070251465,2.213517189025879,0.3042855,0.20608711,0.008098904,-0.0015232563
237,237,120.580551679,DRIVE,89.45637931823731,89.68606,91.34298,92.64442,93.950966,87.60509538114876,0.5296524167060852,0.8506378531455994,0.2816799,0.20806098,0.006725429,0.0043153763
238,238,121.080551679,DRIVE,90.30587654113769,90.50648,92.17512,92.69438,94.55534,88.62058120856211,0.411049485206604,0.7019672393798828,0.25827768,0.24823892,-0.0019585576,0.0014184713
239,239,121.580551679,DRIVE,91.06315040588379,91.106415,92.675705,93.178215,94.27157,89.49062456596089,0.1310943216085434,0.05223871022462845,0.23829146,0.26180053,-0.011328863,0.0007022619
240,240,122.080551679,DRIVE,91.74774971008301,92.79497,93.75437,93.581635,93.66097,90.64714544693952,0.3292529881000519,0.4246644973754883,0.22075194,0.17324746,-0.0055058235,-0.0025205016
241,241,122.580551679,DRIVE,92.3079288482666,93.28382,94.21894,94.41012,95.344345,91.56998406382613,0.454953134059906,0.7993004322052002,0.20504943,0.1634903,0.011731866,-0.001257062
242,242,123.080551679,DRIVE,92.81298408508302,93.14354,94.0082,94.32112,95.06502,92.12073057776627,0.3793145716190338,0.7215353846549988,0.19100954,0.16929293,0.009521415,0.001560092
243,243,123.580551679,DRIVE,93.22654724121094,93.09288,94.64811,95.226906,96.5134,92.46098456487913,0.3577883243560791,0.7199721336364746,0.17958629,0.254138,-0.0035994493,0.004942298
244,244,124.080551679,DRIVE,93.60597724914551,94.039505,94.81141,94.5753,95.11226,93.01346778699565,0.3072373569011688,0.30464068055152893,0.17019764,0.20833457,-0.0064135343,0.0006701946
245,245,124.580551679,DRIVE,93.95980224609376,94.54485,95.11721,93.79147,93.671616,93.54945455440607,0.22334617376327515,0.46388378739356995,0.16163777,0.11216354,-0.005981032,-0.014366865
246,246,125.080551679,DRIVE,94.24540214538574,94.50607,94.78206,94.504074,94.21876,93.8842723448244,0.17543107271194458,0.21629805862903595,0.15312913,0.14631176,0.004856431,-0.0016000271
247,247,125.580551679,DRIVE,94.48754768371582,94.701904,95.49207,94.41989,94.507454,94.17044486318616,0.3387012779712677,0.5434707403182983,0.14672855,0.13058293,0.005714969,0.0
248,248,126.080551679,DRIVE,94.72207145690918,94.9555,95.17354,93.32723,92.84306,94.44521417175216,0.4304223656654358,0.6962026953697205,0.10883406,0.07882798,-0.0014657933,-0.00573498
249,249,126.580551679,DRIVE,94.62020759582519,94.693985,94.368164,92.31431,91.16366,94.53228368948314,0.6145113706588745,0.9901448488235474,0.017198557,0.043801665,-0.0052710506,-0.019004524
250,250,127.080551679,DRIVE,93.88182334899902,92.92943,91.97528,89.34448,87.19048,93.97128450039793,0.5262543559074402,0.8037006855010986,-0.004365235,-0.061200142,-0.0030060005,-0.00031977892
251,251,127.580551679,DRIVE,92.52126617431641,90.102806,87.89067,84.00022,80.15792,92.61731892641832,0.5145748257637024,0.7563772201538086,-0.07128511,-0.13612717,0.0076329573,0.005659342
252,252,128.080551679,DRIVE,89.91416931152344,88.144264,86.07162,82.32059,78.20561,91.05175004661773,0.23819732666015625,0.41861212253570557,-0.11793266,-0.1730144,0.0028555733,0.0021882057
253,253,128.580551679,DRIVE,86.88055229187012,85.29106,81.93475,78.577095,74.55975,89.03550875375123,0.28290849924087524,0.482634574174881,-0.1401218,-0.14699805,-0.00336888,0.004584551
254,254,129.080551679,DRIVE,83.5214241027832,81.354866,77.15683,73.32488,69.49765,86.34728353265069,0.1086035668849945,0.24717308580875397,-0.16005988,-0.13362998,-0.00224021,0.0025823116
255,255,129.580551679,DRIVE,79.95093097686768,77.917366,73.41041,70.0319,66.388756,83.39681267299297,0.061080366373062134,0.04630899429321289,-0.17154424,-0.16473937,0.002723768,0.0034950972
256,256,130.080551679,DRIVE,76.31317577362061,73.79297,69.063515,65.4594,62.77342,80.03546729994542,0.16923010349273682,0.2547803819179535,-0.17771637,-0.17769414,0.004516155,0.0057296753
257,257,130.580551679,DRIVE,72.2989465713501,69.90774,65.08107,61.94459,58.56179,76.49076141708368,0.2890509366989136,0.4076136648654938,-0.18216841,-0.16880721,-0.0015627283,0.0035511255
258,258,131.080551679,DRIVE,68.25119190216064,65.32549,61.31548,58.017254,54.64094,72.58291875685879,0.24404598772525787,0.26588815450668335,-0.19151764,-0.13237947,-0.00951543,0.004222989
259,259,131.580551679,DRIVE,64.36168670654297,62.22392,57.75148,53.840813,51.502308,68.95726881213645,0.26220256090164185,0.2000647932291031,-0.19507354,-0.017994106,-0.010087729,0.007832885
260,260,132.080551679,DRIVE,60.23065395355225,57.713192,56.057487,53.72157,52.325657,65.02184245707569,0.23336532711982727,0.20137277245521545,-0.20257221,-0.061445057,0.00141559,-0.0018818378
261,261,132.580551679,DRIVE,56.60931129455567,54.942963,53.3033,52.038147,50.64615,61.49423479039755,0.12689591944217682,0.22981126606464386,-0.120185554,-0.13858783,0.0090784775,-0.0004800558
262,262,133.080551679,DRIVE,54.23606357574463,53.588806,52.405167,51.400124,50.232826,58.72733463356431,0.08384118974208832,0.12003710865974426,-0.04737371,-0.032861233,0.0011841797,-0.006250024
263,263,133.580551679,DRIVE,52.95406723022461,52.237736,51.71874,50.607845,49.807514,56.45597582480509,0.2258014976978302,0.28731265664100647,-0.0113541335,0.024122953,-0.006677477,-0.007499993
264,264,134.080551679,DRIVE,52.208473205566406,51.532845,51.147747,50.553593,49.659683,54.732880009847676,0.08534495532512665,0.18459288775920868,0.0,0.07516599,-0.006827538,-0.0043041706
265,265,134.580551679,DRIVE,51.449628639221196,51.149258,50.991653,50.262264,49.51803,53.47861205385583,0.23877409100532532,0.24826091527938843,0.0,0.04528427,0.0007033957,-0.0041958094
266,266,135.080551679,DRIVE,50.74699459075928,50.124928,50.14983,50.067497,49.643963,52.30482326835589,0.1320151388645172,0.18268585205078125,0.0,0.07024264,-0.002985817,-0.0034965277
267,267,135.580551679,DRIVE,50.0562463760376,49.887066,49.580753,49.45471,49.36084,51.458608051524834,0.12813639640808105,0.138900488615036,0.001796987,0.055349946,0.0024775574,-0.001299262
268,268,136.080551679,DRIVE,49.79109134674072,49.838657,49.71657,49.593746,49.50021,50.89162518267938,0.08458568900823593,0.04700048640370369,0.010374205,0.07138479,0.005233459,-0.0027777553
269,269,136.580551679,DRIVE,49.57295951843262,49.31788,49.3653,49.313526,49.220997,50.3408147229286,0.08677566051483154,0.0888160839676857,0.015115193,0.07901168,0.0075252876,-0.0026502013
270,270,137.080551679,DRIVE,49.39542903900146,49.229534,49.021465,48.80268,48.93968,49.95186638859866,0.10854969918727875,0.1524379849433899,0.018867973,0.04187417,0.0012458643,-0.0023685694
271,271,137.580551679,DRIVE,49.23560886383057,49.367077,49.294365,49.687542,49.92198,49.7471908594983,0.08821022510528564,0.14720965921878815,0.022367401,0.08240044,0.001738299,-0.007894039
272,272,138.080551679,DRIVE,49.119325447082524,48.903194,49.021805,49.127987,48.939632,49.45179237532428,0.07178127765655518,0.09346377849578857,0.024534473,0.085752726,0.0018068785,-0.0052808523
273,273,138.580551679,DRIVE,49.013130569458006,49.129883,49.22401,48.750107,48.656975,49.3391245623934,0.08090266585350037,0.1644030213356018,0.028009566,0.060854077,0.0050118477,-0.002702713
274,274,139.080551679,DRIVE,48.91838893890381,49.037975,49.158257,49.092163,48.9511,49.23372285856109,0.17084553837776184,0.4056699573993683,0.029924378,0.057874322,0.0062607946,-0.00043725967
275,275,139.580551679,DRIVE,48.836877250671385,48.865337,48.96617,48.770958,48.246983,49.10478780468946,0.2679351568222046,0.4581608176231384,0.031594247,0.06748223,-0.009616208,-0.007017553
276,276,140.080551679,DRIVE,48.75545825958252,48.402218,48.609116,48.430637,47.955223,48.85888859282354,0.15265747904777527,0.234098419547081,0.03361555,0.050994635,-0.010941643,-0.0030634403
277,277,140.580551679,DRIVE,48.67363243103028,48.391075,48.811436,49.407104,48.378403,48.6951548169332,0.14116214215755463,0.2807909846305847,0.035145484,0.098279476,-0.0020139648,0.0032051802
